매수일,매수가(시가),종목명,티커,시장,비중(%),커버학회수,트리거학회,리포트날짜들,목표가들,매도일,매도가,보유일수,수익률(%),매도사유
2025-07-01,103100.0,한전기술,052690,KR,5.0,1,smic,2024-04-12,95000.0,2025-08-01,91200.0,31,-12.07,s_rebalance_exit
2025-07-01,18130.0,롯데관광개발,032350,KR,5.0,1,smic|yig,2024-05-03|2024-11-29,19220.0|16780.0,2025-08-01,17250.0,31,-5.42,s_rebalance_exit
2025-07-01,542.58,ISRG,ISRG,US,5.0,1,smic,2024-05-17,523.8,2025-08-01,475.46,31,-12.9,s_rebalance_exit
2025-07-01,61100.0,디어유,376300,KR,5.0,1,voera,2024-05-25,34500.0,2025-08-01,48950.0,31,-20.37,s_rebalance_exit
2025-07-01,6280.0,넥센,005720,KR,5.0,1,smic,2024-05-30,6080.0,2025-08-01,5990.0,31,-5.19,s_rebalance_exit
2025-07-01,23400.0,케이씨,029460,KR,5.0,1,smic,2024-05-30,28100.0,2025-08-01,23050.0,31,-2.09,s_rebalance_exit
2025-07-01,83800.0,지역난방공사,071320,KR,5.0,1,star,2024-08-16,67600.0,2025-08-01,85700.0,31,1.65,s_rebalance_exit
2025-07-01,17470.0,대한전선,001440,KR,5.0,1,ewha,2024-10-04,18230.0,2025-08-01,16120.0,31,-8.28,s_rebalance_exit
2025-07-01,4.75,FNKO,FNKO,US,5.0,1,smic,2024-11-16,16.1,2025-08-01,3.87,31,-19.01,s_rebalance_exit
2025-07-01,95200.0,와이지엔터테인먼트,122870,KR,5.0,1,star,2024-12-05,62900.0,2025-08-01,83700.0,31,-12.61,s_rebalance_exit
2025-07-01,25750.0,아이티센글로벌,124500,KR,5.0,1,kuvic,2024-12-05,8320.0,2025-08-01,17100.0,31,-33.99,s_rebalance_exit
2025-07-01,49300.0,시프트업,462870,KR,5.0,1,star,2025-01-02,89100.0,2025-08-01,41450.0,31,-16.43,s_rebalance_exit
2025-07-01,67500.0,에이비엘바이오,298380,KR,5.0,1,star,2025-01-16,44100.0,2025-08-01,71500.0,31,5.29,s_rebalance_exit
2025-07-01,28600.0,에이치브이엠,295310,KR,5.0,1,ewha|yig,2025-02-21|2025-05-23,38050.0|38050.0,2025-08-01,35100.0,31,21.99,s_rebalance_exit
2025-07-01,67800.0,두산에너빌리티,034020,KR,5.0,1,kuvic|yig,2025-05-12|2025-05-27,64200.0|56300.0,2025-08-01,64900.0,31,-4.85,s_rebalance_exit
2025-07-01,60.96,DOCS,DOCS,US,5.0,1,smic,2025-05-16,75.4,2025-08-01,57.09,31,-6.91,s_rebalance_exit
2025-07-01,15310.0,파라다이스,034230,KR,5.0,1,star|voera,2023-01-18|2024-05-17,27700.0|25300.0,2025-08-01,17900.0,31,16.22,s_rebalance_trim
2025-07-01,99000.0,케이아이엔엑스,093320,KR,5.0,1,star|yig,2025-02-20|2023-11-02,151400.0|148000.0,2025-08-01,90400.0,31,-9.23,s_rebalance_trim
2025-07-01,774.0543,LLY,LLY,US,5.0,1,smic|yig,2023-11-17|2024-09-28,745.2|1390.0,2025-08-01,741.5741,31,-4.77,s_rebalance_trim
2025-07-01,60200.0,코스메카코리아,241710,KR,5.0,1,ewha|star,2024-02-12|2024-10-05,62800.0|116600.0,2025-08-01,66100.0,31,9.14,s_rebalance_trim
2025-07-01,12400.0,비올,335890,KR,5.0,1,ewha|star,2024-04-05|2024-08-01,14200.0|14300.0,2025-08-01,12500.0,31,0.2,s_rebalance_trim
2025-07-01,6.62,FLNC,FLNC,US,5.0,1,smic|yig,2024-05-17|2024-06-01,32.89|25.65,2025-08-01,7.89,31,18.47,s_rebalance_trim
2025-07-01,173.17,LEU,LEU,US,5.0,1,smic|star,2024-05-17|2025-05-29,255.98,2025-08-01,201.22,31,15.5,s_rebalance_trim
2025-07-01,165.02,FSLR,FSLR,US,5.0,1,kuvic,2024-06-28,330.0,2025-08-01,186.34,31,12.24,s_rebalance_trim
2025-07-01,553000.0,LIG디펜스앤에어로스페이스,079550,KR,5.0,1,star|voera,2024-07-04|2025-02-26,267000.0|350000.0,2025-08-01,621000.0,31,11.62,s_rebalance_trim
2025-07-01,26250.0,한국카본,017960,KR,5.0,1,ewha|star,2024-09-26|2024-10-11,18100.0,2025-08-01,30250.0,31,14.55,s_rebalance_trim
2025-07-01,38800.0,한국전력,015760,KR,5.0,1,smic|star,2024-11-01|2025-06-05,37630.0|40900.0,2025-08-01,37850.0,31,-3.03,s_rebalance_trim
2025-07-01,40750.0,일진전기,103590,KR,5.0,1,ewha|yig,2024-11-14|2024-11-20,36900.0|42450.0,2025-08-01,42200.0,31,2.94,s_rebalance_trim
2025-07-01,99600.0,아이쓰리시스템,214430,KR,5.0,1,ewha,2024-11-23,58360.0,2025-08-01,113800.0,31,13.57,s_rebalance_trim
2025-07-01,27350.0,RFHIC,218410,KR,5.0,1,smic,2024-11-29,17650.0,2025-08-01,27400.0,31,-0.42,s_rebalance_trim
2025-07-01,62600.0,영원무역,111770,KR,5.0,1,yig,2025-02-21,63250.0,2025-08-01,59400.0,31,-5.68,s_rebalance_trim
2025-07-01,197900.0,현대로템,064350,KR,5.0,1,star|yig,2025-03-27|2025-04-11,157500.0|137300.0,2025-08-01,199200.0,31,0.05,s_rebalance_trim
2025-07-01,32750.0,LS마린솔루션,060370,KR,5.0,1,ewha,2025-04-04,21130.0,2025-08-01,25850.0,31,-21.54,s_rebalance_trim
2025-07-01,12630.0,일동제약,249420,KR,5.0,1,star,2025-04-10,16683.64,2025-08-01,19120.0,31,50.48,s_rebalance_trim
2025-07-01,99100.0,한국콜마,161890,KR,5.0,1,kuvic|yig,2025-05-08|2025-05-13,106929.0,2025-08-01,95300.0,31,-4.41,s_rebalance_trim
2025-07-01,28.2,SRAD,SRAD,US,5.0,1,smic,2025-05-16,33.82,2025-08-01,29.03,31,2.33,s_rebalance_trim
2025-06-02,14559.0,비츠로셀,082920,KR,5.0,1,smic|star|yig,2019-11-02|2023-10-05|2025-05-15,16829.0|25700.0|37550.0,2025-07-01,14257.0,29,-2.66,s_rebalance_exit
2025-06-02,11180.0,세진중공업,075580,KR,5.0,1,ewha|smic|star,2020-06-06|2023-04-26|2024-05-29,7790.0|10820.0,2025-07-01,11490.0,29,2.16,s_rebalance_exit
2025-06-02,16900.0,노바렉스,194700,KR,5.0,1,smic|yig,2020-04-18|2024-05-25,35545.0|13630.0,2025-07-01,19720.0,29,15.99,s_rebalance_exit
2025-06-02,56300.0,펌텍코리아,251970,KR,5.0,1,kuvic|smic|star,2020-04-18|2025-01-16|2023-10-12,20224.0|68500.0|47000.0,2025-07-01,61400.0,29,8.41,s_rebalance_exit
2025-06-02,22700.0,프로텍,053610,KR,5.0,1,ewha|yig,2020-08-22|2024-03-15,31700.0|95600.0,2025-07-01,24300.0,29,6.41,s_rebalance_exit
2025-06-02,51000.0,씨에스윈드,112610,KR,5.0,1,ewha|kuvic|smic|star|voera|yig,2023-05-27|2021-05-14|2024-11-05|2023-12-28|2024-10-08|2024-10-11,103200.0|90900.0|73853.78|100500.0|96684.0|134400.0,2025-07-01,47900.0,29,-6.64,s_rebalance_exit
2025-06-02,38000.0,덕산네오룩스,213420,KR,5.0,1,ewha|star|yig,2024-04-05|2025-01-02|2024-06-02,53200.0|48200.0|58500.0,2025-07-01,35550.0,29,-7.01,s_rebalance_exit
2025-06-02,47400.0,스튜디오드래곤,253450,KR,5.0,1,ewha|star|voera,2020-09-04|2021-08-21|2025-02-20,116000.0|65700.0,2025-07-01,51300.0,29,7.58,s_rebalance_exit
2025-06-02,214500.0,코스맥스,192820,KR,5.0,1,ewha|smic|star|voera,2023-11-29|2024-02-16|2024-03-11|2025-03-08,142000.0|167700.0|147100.0|222100.0,2025-07-01,278500.0,29,29.06,s_rebalance_exit
2025-06-02,61500.0,티앤엘,340570,KR,5.0,1,ewha|kuvic|star|voera,2025-02-20|2023-05-03|2023-11-20|2024-08-23,114600.0|105000.0|59100.0|113900.0,2025-07-01,59800.0,29,-3.35,s_rebalance_exit
2025-06-02,30300.0,한화솔루션,009830,KR,5.0,1,ewha|kuvic|smic,2025-05-03|2021-03-13|2024-06-27,91200.0|59700.0|49500.0,2025-07-01,33150.0,29,8.75,s_rebalance_exit
2025-06-02,25150.0,하나머티리얼즈,166090,KR,5.0,1,smic|star,2020-11-28|2024-03-11,40400.0|66600.0,2025-07-01,25650.0,29,1.38,s_rebalance_exit
2025-06-02,7400.0,파이오링크,170790,KR,5.0,1,ewha|smic,2020-11-28|2024-05-31,20400.0|15210.0,2025-07-01,8350.0,29,12.16,s_rebalance_exit
2025-06-02,40650.0,데브시스터즈,194480,KR,5.0,1,smic|star,2024-05-03|2024-06-06,87700.0|80500.0,2025-07-01,43500.0,29,6.37,s_rebalance_exit
2025-06-02,27109.0,비나텍,126340,KR,5.0,1,ewha|star,2024-06-01|2022-10-31,80200.0|65400.0,2025-07-01,30364.0,29,11.34,s_rebalance_exit
2025-06-02,250500.0,현대모비스,012330,KR,5.0,1,ewha|smic,2021-08-21|2024-11-01,356000.0|386100.0,2025-07-01,287500.0,29,14.08,s_rebalance_exit
2025-06-02,84800.0,SOOP,067160,KR,5.0,1,ewha|smic|voera,2021-09-15|2022-02-12|2024-10-11,185200.0|173000.0|182500.0,2025-07-01,91200.0,29,6.9,s_rebalance_exit
2025-06-02,33400.0,HL만도,204320,KR,5.0,1,ewha|star|voera,2025-02-21|2024-11-28|2025-05-09,57950.0|57500.0|47500.0,2025-07-01,32750.0,29,-2.53,s_rebalance_exit
2025-06-02,31500.0,주성엔지니어링,036930,KR,5.0,1,smic|star|yig,2021-10-16|2022-03-16|2024-09-13,26700.0|34100.0|31350.0,2025-07-01,31000.0,29,-2.18,s_rebalance_exit
2025-06-02,6340.0,세경하이테크,148150,KR,5.0,1,ewha|smic,2021-10-16|2024-07-20,11679.76|12230.0,2025-07-01,6080.0,29,-4.68,s_rebalance_exit
2025-06-02,53500.0,넥스틴,348210,KR,5.0,1,ewha|smic,2021-10-16|2025-01-24,72400.0|90750.0,2025-07-01,50500.0,29,-6.17,s_rebalance_exit
2025-06-02,267000.0,하이브,352820,KR,5.0,1,ewha|kuvic|smic|star|voera|yig,2023-10-13|2022-05-28|2024-11-14|2023-02-08|2024-06-28|2025-02-24,334500.0|381500.0|310300.0|229500.0|400500.0|369600.0,2025-07-01,311000.0,29,15.78,s_rebalance_exit
2025-06-02,50500.0,ISC,095340,KR,5.0,1,star|voera,2024-06-30|2023-05-22,114800.0|55000.0,2025-07-01,61000.0,29,20.07,s_rebalance_exit
2025-06-02,78800.0,에스티팜,237690,KR,5.0,1,ewha|smic|star|yig,2024-04-13|2024-07-20|2023-07-22|2024-11-07,114301.0|128500.0|106200.0|160000.0,2025-07-01,77600.0,29,-2.11,s_rebalance_exit
2025-06-02,75500.0,JYP Ent.,035900,KR,5.0,1,ewha|smic|star,2024-11-30|2022-08-13|2025-01-16,116604.0|75100.0|114500.0,2025-07-01,74400.0,29,-2.05,s_rebalance_exit
2025-06-02,17560.0,PI첨단소재,178920,KR,5.0,1,ewha,2025-04-04,23510.0,2025-07-01,18000.0,29,1.89,s_rebalance_exit
2025-06-02,24550.0,인바디,041830,KR,5.0,1,smic|yig,2022-05-07|2024-04-06,43000.0|40000.0,2025-07-01,23900.0,29,-3.23,s_rebalance_exit
2025-06-02,3545.0,애니플러스,310200,KR,5.0,1,kuvic|smic,2025-05-30|2023-09-20,7680.0|6300.0,2025-07-01,4505.0,29,26.32,s_rebalance_exit
2025-06-02,42050.0,HK이노엔,195940,KR,5.0,1,ewha|kuvic|star,2024-10-04|2023-09-25|2023-11-20,69200.0|63900.0|45000.0,2025-07-01,42900.0,29,1.41,s_rebalance_exit
2025-06-02,76500.0,경동나비엔,009450,KR,5.0,1,kuvic|star|yig,2022-08-03|2024-10-07|2025-04-04,80300.0|146700.0|98800.0,2025-07-01,72800.0,29,-5.41,s_rebalance_exit
2025-06-02,310500.0,한미약품,128940,KR,5.0,1,ewha|star,2025-01-24|2025-04-10,360500.0|406000.0,2025-07-01,288000.0,29,-7.8,s_rebalance_exit
2025-06-02,110100.0,오리온,271560,KR,5.0,1,ewha|smic|voera,2022-08-13|2024-05-30|2024-11-08,161500.0|116200.0|141900.0,2025-07-01,109500.0,29,-1.14,s_rebalance_exit
2025-06-02,165000.0,대웅제약,069620,KR,5.0,1,ewha,2025-01-24,,2025-07-01,144500.0,29,-12.95,s_rebalance_exit
2025-06-02,19400.0,SK오션플랜트,100090,KR,5.0,1,ewha,2024-10-05,20090.0,2025-07-01,21000.0,29,7.6,s_rebalance_exit
2025-06-02,58000.0,클래시스,214150,KR,5.0,1,ewha|star,2022-10-06|2025-02-20,47700.0|71100.0,2025-07-01,63000.0,29,7.97,s_rebalance_exit
2025-06-02,22250.0,HPSP,403870,KR,5.0,1,smic|yig,2022-10-08|2025-03-14,22275.0|37760.0,2025-07-01,27850.0,29,24.42,s_rebalance_exit
2025-06-02,14500.0,하이비젼시스템,126700,KR,5.0,1,ewha|kuvic|star,2022-10-31|2024-04-05|2024-04-06,31420.0,2025-07-01,14500.0,29,-0.6,s_rebalance_exit
2025-06-02,38100.0,이수페타시스,007660,KR,5.0,1,ewha|smic|star,2022-11-05|2025-05-31|2024-09-26,7600.0|57350.0|51600.0,2025-07-01,52000.0,29,35.67,s_rebalance_exit
2025-06-02,245500.0,POSCO홀딩스,005490,KR,5.0,1,smic|voera,2022-12-02|2024-03-15,365000.0|572000.0,2025-07-01,264000.0,29,6.89,s_rebalance_exit
2025-06-02,40500.0,SNT에너지,100840,KR,5.0,1,smic|star|yig,2022-12-02|2023-05-24|2025-04-11,12884.09|11505.28|47000.0,2025-07-01,42200.0,29,3.57,s_rebalance_exit
2025-06-02,83700.0,한국항공우주,047810,KR,5.0,1,ewha|kuvic|smic|star,2022-12-03|2023-11-19|2024-03-11|2025-05-30,67000.0|69400.0|71500.0|125900.0,2025-07-01,89700.0,29,6.53,s_rebalance_exit
2025-06-02,147079.0,셀트리온,068270,KR,5.0,1,ewha|kuvic|smic,2022-12-03|2024-06-27|2024-10-04,222000.0|275200.0|235600.0,2025-07-01,152220.0,29,2.88,s_rebalance_exit
2025-06-02,332500.0,휴젤,145020,KR,5.0,1,kuvic|star|voera|yig,2023-01-02|2024-09-26|2024-10-04|2024-11-11,387000.0|317500.0|318000.0|443520.0,2025-07-01,386000.0,29,15.39,s_rebalance_exit
2025-06-02,9050.0,한양디지텍,078350,KR,5.0,1,smic|star,2023-01-05|2024-04-12,24100.0|47800.0,2025-07-01,9230.0,29,1.38,s_rebalance_exit
2025-06-02,457000.0,파마리서치,214450,KR,5.0,1,ewha|kuvic|smic|star|voera|yig,2023-02-08|2023-04-07|2024-09-14|2024-09-26|2024-11-11|2025-05-17,107000.0|111300.0|245000.0|250000.0|250000.0,2025-07-01,499500.0,29,8.64,s_rebalance_exit
2025-06-02,18790.0,월덱스,101160,KR,5.0,1,ewha|smic,2023-02-11|2025-05-29,31050.0|26250.0,2025-07-01,22000.0,29,16.38,s_rebalance_exit
2025-06-02,5940.0,글로벌텍스프리,204620,KR,5.0,1,smic|star|yig,2023-04-07|2025-02-21|2025-03-27,3800.0|5830.0|7080.0,2025-07-01,6930.0,29,15.97,s_rebalance_exit
2025-06-02,32300.0,에스앤에스텍,101490,KR,5.0,1,kuvic|smic|star,2023-05-03|2024-04-07|2025-05-03,88000.0|89200.0|54700.0,2025-07-01,40050.0,29,23.25,s_rebalance_exit
2025-06-02,114100.0,리가켐바이오,141080,KR,5.0,1,kuvic|star,2023-07-03|2024-12-06,126800.0|165000.0,2025-07-01,114500.0,29,-0.25,s_rebalance_exit
2025-06-02,4800.0,SK리츠,395400,KR,5.0,1,star|yig,2023-08-07|2024-10-05,10820.0|6070.0,2025-07-01,4625.0,29,-4.22,s_rebalance_exit
2025-06-02,23000.0,서진시스템,178320,KR,5.0,1,ewha|kuvic|star,2023-08-14|2024-05-18|2024-08-23,46150.0|43600.0|38100.0,2025-07-01,21400.0,29,-7.51,s_rebalance_exit
2025-06-02,4085.0,삼영,003720,KR,5.0,1,ewha|kuvic|star,2023-09-23|2024-10-07|2024-11-22,7820.0|7900.0,2025-07-01,3770.0,29,-8.26,s_rebalance_exit
2025-06-02,41600.0,브이티,018290,KR,5.0,1,ewha|smic|yig,2023-11-02|2024-11-01|2025-02-21,22551.0|55700.0|53500.0,2025-07-01,35700.0,29,-14.7,s_rebalance_exit
2025-06-02,48600.0,DL이앤씨,375500,KR,5.0,1,kuvic|smic,2023-11-03|2024-01-24,82600.0|51483.0,2025-07-01,55000.0,29,12.49,s_rebalance_exit
2025-06-02,92500.0,SK바이오팜,326030,KR,5.0,1,kuvic|star,2024-09-26|2025-02-24,151000.0|204500.0,2025-07-01,92400.0,29,-0.71,s_rebalance_exit
2025-06-02,28400.0,동진쎄미켐,005290,KR,5.0,1,kuvic|smic,2023-11-30|2024-04-12,62950.0|85300.0,2025-07-01,32700.0,29,14.45,s_rebalance_exit
2025-06-02,88300.0,코웨이,021240,KR,5.0,1,star,2023-12-02,93600.0,2025-07-01,95700.0,29,7.73,s_rebalance_exit
2025-06-02,37850.0,선익시스템,171090,KR,5.0,1,star,2024-01-06,54700.0,2025-07-01,35150.0,29,-7.69,s_rebalance_exit
2025-06-02,29183.0,코미코,183300,KR,5.0,1,star,2024-01-06,75100.0,2025-07-01,37078.0,29,26.29,s_rebalance_exit
2025-06-02,3240.0,스튜디오미르,408900,KR,5.0,1,star,2024-01-11,8610.4,2025-07-01,3740.0,29,14.74,s_rebalance_exit
2025-06-02,12920.0,제우스,079370,KR,5.0,1,ewha,2024-01-20,70800.0,2025-07-01,12860.0,29,-1.06,s_rebalance_exit
2025-06-02,18870.0,아이패밀리에스씨,114840,KR,5.0,1,star,2024-02-09,46570.0,2025-07-01,18380.0,29,-3.18,s_rebalance_exit
2025-06-02,20550.0,오로스테크놀로지,322310,KR,5.0,1,ewha|star,2024-02-09|2024-07-24,48200.0|37000.0,2025-07-01,19970.0,29,-3.4,s_rebalance_exit
2025-06-02,17200.0,두산퓨얼셀,336260,KR,5.0,1,ewha,2024-02-16,32100.0,2025-07-01,23400.0,29,35.23,s_rebalance_exit
2025-06-02,4705.0,한국컴퓨터,054040,KR,5.0,1,kuvic,2024-02-28,15140.0,2025-07-01,5060.0,29,6.9,s_rebalance_exit
2025-06-02,18100.0,이노션,214320,KR,5.0,1,kuvic,2024-02-28,23025.0,2025-07-01,19900.0,29,9.29,s_rebalance_exit
2025-06-02,70300.0,HD건설기계,267270,KR,5.0,1,kuvic,2024-02-28,81000.0,2025-07-01,76300.0,29,7.88,s_rebalance_exit
2025-06-02,27800.0,한화엔진,082740,KR,5.0,1,smic|star,2024-03-11|2024-11-29,12430.0|24352.0,2025-07-01,28900.0,29,3.33,s_rebalance_exit
2025-06-02,33500.0,비에이치아이,083650,KR,5.0,1,ewha|kuvic|star,2024-03-11|2024-05-31|2024-11-14,10440.0|15150.0|16190.0,2025-07-01,42550.0,29,26.25,s_rebalance_exit
2025-06-02,14300.0,네오팜,092730,KR,5.0,1,star,2024-03-11,36450.0,2025-07-01,14300.0,29,-0.6,s_rebalance_exit
2025-06-02,16800.0,디와이피엔에프,104460,KR,5.0,1,star,2024-03-11,37100.0,2025-07-01,17520.0,29,3.66,s_rebalance_exit
2025-06-02,9187.0,헥토파이낸셜,234340,KR,5.0,1,star,2024-03-11,38580.0,2025-07-01,15968.0,29,72.77,s_rebalance_exit
2025-06-02,7823.0,크라우드웍스,355390,KR,5.0,1,star,2024-03-11,64500.0,2025-07-01,9343.0,29,18.71,s_rebalance_exit
2025-06-02,11640.0,오픈엣지테크놀로지,394280,KR,5.0,1,star,2024-03-11,31600.0,2025-07-01,14260.0,29,21.77,s_rebalance_exit
2025-06-02,13420.0,쏘카,403550,KR,5.0,1,star|yig,2024-03-11|2024-05-24,26300.0,2025-07-01,13270.0,29,-1.71,s_rebalance_exit
2025-06-02,11120.0,레뷰코퍼레이션,443250,KR,5.0,1,star,2024-03-11,22200.0,2025-07-01,12100.0,29,8.16,s_rebalance_exit
2025-06-02,158800.0,솔브레인,357780,KR,5.0,1,yig,2024-03-16,,2025-07-01,179100.0,29,12.11,s_rebalance_exit
2025-06-02,66600.0,세방전지,004490,KR,5.0,1,star,2024-03-28,106000.0,2025-07-01,68600.0,29,2.39,s_rebalance_exit
2025-06-02,6690.0,지오엘리먼트,311320,KR,5.0,1,star,2024-03-28,17480.0,2025-07-01,6700.0,29,-0.45,s_rebalance_exit
2025-06-02,17240.0,에이프릴바이오,397030,KR,5.0,1,star,2024-03-28,26750.0,2025-07-01,16540.0,29,-4.64,s_rebalance_exit
2025-06-02,4610.0,뉴프렉스,085670,KR,5.0,1,kuvic,2024-04-05,11469.0,2025-07-01,4290.0,29,-7.5,s_rebalance_exit
2025-06-02,12950.0,AP위성,211270,KR,5.0,1,ewha,2024-04-05,25880.0,2025-07-01,13000.0,29,-0.22,s_rebalance_exit
2025-06-02,184600.0,현대차,005380,KR,5.0,1,smic,2024-04-12,314900.0,2025-07-01,204000.0,29,9.85,s_rebalance_exit
2025-06-02,77600.0,한화오션,042660,KR,5.0,1,smic,2024-04-13,54500.0,2025-07-01,80300.0,29,2.86,s_rebalance_exit
2025-06-02,332500.0,알테오젠,196170,KR,5.0,1,kuvic|smic,2024-05-03|2024-08-15,242200.0,2025-07-01,374000.0,29,11.81,s_rebalance_exit
2025-06-02,212000.0,SK가스,018670,KR,5.0,1,kuvic|yig,2024-05-04|2025-02-25,320000.0,2025-07-01,261500.0,29,22.61,s_rebalance_exit
2025-06-02,14790.0,동인기연,111380,KR,5.0,1,yig,2024-05-04,37000.0,2025-07-01,15520.0,29,4.31,s_rebalance_exit
2025-06-02,4515.0,케이에스피,073010,KR,5.0,1,star,2024-05-07,5430.0,2025-07-01,4475.0,29,-1.48,s_rebalance_exit
2025-06-02,4680.0,코리아에프티,123410,KR,5.0,1,kuvic|star,2025-04-10|2024-05-09,8450.0|10070.0,2025-07-01,4740.0,29,0.68,s_rebalance_exit
2025-06-02,50400.0,하나투어,039130,KR,5.0,1,kuvic|star,2024-05-13|2024-12-05,87800.0|96700.0,2025-07-01,54700.0,29,7.88,s_rebalance_exit
2025-06-02,17260.0,뷰노,338220,KR,5.0,1,kuvic|star,2024-05-13|2024-08-16,49510.0,2025-07-01,21200.0,29,22.09,s_rebalance_exit
2025-06-02,8220.0,에이엘티,172670,KR,5.0,1,kuvic,2024-05-14,31300.0,2025-07-01,7850.0,29,-5.07,s_rebalance_exit
2025-06-02,131.435,PLTR,PLTR,US,5.0,1,smic,2024-05-17,40.89,2025-07-01,135.27,29,2.3,s_rebalance_exit
2025-06-02,6150.0,KG스틸,016380,KR,5.0,1,smic,2024-05-30,9600.0,2025-07-01,6080.0,29,-1.73,s_rebalance_exit
2025-06-02,6680.0,디케이티,290550,KR,5.0,1,ewha|star,2024-06-05|2024-08-24,19640.0|17700.0,2025-07-01,6380.0,29,-5.06,s_rebalance_exit
2025-06-02,405500.0,HD현대중공업,329180,KR,5.0,1,star,2024-06-30,173400.0,2025-07-01,428500.0,29,5.04,s_rebalance_exit
2025-06-02,13100.0,지노믹트리,228760,KR,5.0,1,star,2024-07-20,29200.0,2025-07-01,12300.0,29,-6.67,s_rebalance_exit
2025-06-02,20500.0,에스티아이,039440,KR,5.0,1,ewha|star,2024-07-24|2025-01-02,41450.0|22000.0,2025-07-01,19160.0,29,-7.1,s_rebalance_exit
2025-06-02,25950.0,동성화인텍,033500,KR,5.0,1,ewha|smic|voera,2024-07-26|2024-11-29|2025-01-24,19730.0|20600.0|29730.0,2025-07-01,26400.0,29,1.12,s_rebalance_exit
2025-06-02,87500.0,티씨케이,064760,KR,5.0,1,ewha|star,2024-07-26|2024-08-16,166600.0|168100.0,2025-07-01,107400.0,29,22.01,s_rebalance_exit
2025-06-02,12330.0,디아이티,110990,KR,5.0,1,ewha,2024-07-27,28500.0,2025-07-01,12270.0,29,-1.08,s_rebalance_exit
2025-06-02,39100.0,리노공업,058470,KR,5.0,1,voera|yig,2024-07-30|2024-09-13,48195.1,2025-07-01,50900.0,29,29.4,s_rebalance_exit
2025-06-02,5410.0,피엔에이치테크,239890,KR,5.0,1,star,2024-08-03,19590.0,2025-07-01,5220.0,29,-4.09,s_rebalance_exit
2025-06-02,38250.0,펄어비스,263750,KR,5.0,1,star,2024-08-03,55800.0,2025-07-01,42300.0,29,9.93,s_rebalance_exit
2025-06-02,53300.0,한국공항,005430,KR,5.0,1,star,2024-08-16,94400.0,2025-07-01,52600.0,29,-1.9,s_rebalance_exit
2025-06-02,55700.0,더존비즈온,012510,KR,5.0,1,kuvic|star,2024-08-16|2025-02-20,75900.0|102100.0,2025-07-01,67200.0,29,19.92,s_rebalance_exit
2025-06-02,12300.0,하이텍팜,106190,KR,5.0,1,star,2024-08-16,36730.0,2025-07-01,12930.0,29,4.49,s_rebalance_exit
2025-06-02,5920.0,젝시믹스,337930,KR,5.0,1,kuvic|star,2024-08-16|2024-08-18,16700.0|16010.0,2025-07-01,5920.0,29,-0.6,s_rebalance_exit
2025-06-02,23600.0,IPARK현대산업개발,294870,KR,5.0,1,smic|star,2024-08-19|2024-10-12,31200.0|35600.0,2025-07-01,22600.0,29,-4.81,s_rebalance_exit
2025-06-02,36500.0,슈프리마,236200,KR,5.0,1,ewha,2024-08-23,38810.0,2025-07-01,34050.0,29,-7.27,s_rebalance_exit
2025-06-02,31150.0,피에스케이홀딩스,031980,KR,5.0,1,star,2024-09-11,89300.0,2025-07-01,35200.0,29,12.32,s_rebalance_exit
2025-06-02,18340.0,피에스케이,319660,KR,5.0,1,yig,2024-09-13,28400.0,2025-07-01,19370.0,29,4.98,s_rebalance_exit
2025-06-02,366500.0,크래프톤,259960,KR,5.0,1,smic|voera|yig,2024-10-04|2024-10-11|2025-05-15,436500.0|600500.0|478000.0,2025-07-01,363500.0,29,-1.41,s_rebalance_exit
2025-06-02,15200.0,토비스,051360,KR,5.0,1,kuvic,2024-10-10,31400.0,2025-07-01,15450.0,29,1.04,s_rebalance_exit
2025-06-02,3990.0,에스트래픽,234300,KR,5.0,1,smic,2024-11-02,6900.0,2025-07-01,4005.0,29,-0.23,s_rebalance_exit
2025-06-02,16469.0,티엘비,356860,KR,5.0,1,smic,2024-11-06,,2025-07-01,21854.0,29,31.9,s_rebalance_exit
2025-06-02,47100.0,쎄트렉아이,099320,KR,5.0,1,ewha|star,2024-11-07|2025-02-21,71400.0|76400.0,2025-07-01,48250.0,29,1.83,s_rebalance_exit
2025-06-02,160.84,SE,SE,US,5.0,1,yig,2024-11-09,148.05,2025-07-01,159.0,29,-1.74,s_rebalance_exit
2025-06-02,22500.0,대한항공,003490,KR,5.0,1,kuvic,2024-11-11,24500.0,2025-07-01,22900.0,29,1.17,s_rebalance_exit
2025-06-02,32400.0,유진테크,084370,KR,5.0,1,kuvic,2024-11-11,,2025-07-01,38750.0,29,18.88,s_rebalance_exit
2025-06-02,7760.0,화승엔터프라이즈,241590,KR,5.0,1,kuvic,2024-11-11,13600.0,2025-07-01,7580.0,29,-2.9,s_rebalance_exit
2025-06-02,45300.0,에코프로머티,450080,KR,5.0,1,kuvic,2024-11-15,119364.0,2025-07-01,45300.0,29,-0.6,s_rebalance_exit
2025-06-02,24.31,GRND,GRND,US,5.0,1,smic,2024-11-15,24.34,2025-07-01,22.49,29,-8.04,s_rebalance_exit
2025-06-02,24900.0,삼화콘덴서,001820,KR,5.0,1,ewha,2024-11-23,42200.0,2025-07-01,26400.0,29,5.39,s_rebalance_exit
2025-06-02,17060.0,삼성중공업,010140,KR,5.0,1,star,2025-02-06,19330.0,2025-07-01,16880.0,29,-1.65,s_rebalance_exit
