매수일,매수가(시가),종목명,티커,시장,비중(%),커버학회수,트리거학회,리포트날짜들,목표가들,매도일,매도가,보유일수,수익률(%),매도사유
2025-10-01,13390.0,하이텍팜,106190,KR,5.0,1,star,2024-08-16,36730.0,2025-11-03,12720.0,33,-5.57,s_rebalance_exit
2025-10-01,45950.0,피에스케이홀딩스,031980,KR,5.0,1,star,2024-09-11,89300.0,2025-11-03,49300.0,33,6.65,s_rebalance_exit
2025-10-01,49862.0,코미코,183300,KR,5.0,1,star|yig,2025-07-24|2025-09-24,87900.0|138000.0,2025-11-03,55566.0,33,10.77,s_rebalance_trim
2025-09-01,62000.0,SNT에너지,100840,KR,5.0,1,smic|star|yig,2022-12-02|2023-05-24|2025-04-11,12884.09|11505.28|47000.0,2025-10-01,54200.0,30,-13.1,s_rebalance_exit
2025-09-01,680000.0,파마리서치,214450,KR,5.0,1,ewha|kuvic|smic|star|voera|yig,2025-08-22|2023-04-07|2024-09-14|2024-09-26|2024-11-11|2025-05-17,962000.0|111300.0|245000.0|250000.0|250000.0,2025-10-01,600000.0,30,-12.29,s_rebalance_exit
2025-09-01,46800.0,한화엔진,082740,KR,5.0,1,smic|star,2024-03-11|2024-11-29,12430.0|24352.0,2025-10-01,45800.0,30,-2.72,s_rebalance_exit
2025-09-01,56600.0,비에이치아이,083650,KR,5.0,1,ewha|kuvic|star|voera,2025-07-24|2024-05-31|2024-11-14|2025-07-30,61600.0|15150.0|16190.0|49000.0,2025-10-01,46900.0,30,-17.63,s_rebalance_exit
2025-09-01,225500.0,에이피알,278470,KR,5.0,1,ewha|kuvic|smic|star|yig,2024-05-03|2024-05-16|2025-02-07|2025-04-05|2025-05-12,82800.0|114371.21|68800.0|100500.0,2025-10-01,253000.0,30,11.52,s_rebalance_exit
2025-08-01,201.22,LEU,LEU,US,5.0,1,smic|star,2024-05-17|2025-05-29,255.98,2025-10-01,303.99,61,50.17,s_rebalance_trim
2025-08-01,15670.0,비츠로셀,082920,KR,5.0,1,smic|star|yig,2019-11-02|2023-10-05|2025-05-15,16829.0|25700.0|37550.0,2025-09-01,14206.0,31,-9.89,s_rebalance_exit
2025-08-01,30800.0,한화솔루션,009830,KR,5.0,1,ewha|kuvic|smic,2025-05-03|2021-03-13|2024-06-27,91200.0|59700.0|49500.0,2025-09-01,27950.0,31,-9.8,s_rebalance_exit
2025-08-01,76600.0,SAMG엔터,419530,KR,5.0,1,kuvic|star,2025-03-27|2025-06-27,40700.0,2025-09-01,57600.0,31,-25.25,s_rebalance_exit
2025-08-01,34735.0,코미코,183300,KR,5.0,1,star,2025-07-24,87900.0,2025-09-01,40439.0,31,15.72,s_rebalance_exit
2025-08-01,155.05,PLTR,PLTR,US,5.0,1,smic,2024-05-17,40.89,2025-09-01,156.71,31,0.47,s_rebalance_exit
2025-07-01,214500.0,HD현대미포,010620,KR,5.0,1,ewha|kuvic|smic|star,2021-02-20|2025-05-08|2024-08-16|2025-05-02,69100.0|219500.0|193000.0|250000.0,2025-08-01,210000.0,31,-2.68,s_rebalance_exit
2025-07-01,499500.0,파마리서치,214450,KR,5.0,1,ewha|kuvic|smic|star|voera|yig,2023-02-08|2023-04-07|2024-09-14|2024-09-26|2024-11-11|2025-05-17,107000.0|111300.0|245000.0|250000.0|250000.0,2025-08-01,535000.0,31,6.47,s_rebalance_exit
2025-07-01,9343.0,크라우드웍스,355390,KR,5.0,1,star,2024-03-11,64500.0,2025-08-01,8390.0,31,-10.74,s_rebalance_exit
2025-07-01,173.17,LEU,LEU,US,5.0,1,smic|star,2024-05-17|2025-05-29,255.98,2025-08-01,201.22,31,15.5,s_rebalance_trim
2025-07-01,135.27,PLTR,PLTR,US,5.0,1,smic,2024-05-17,40.89,2025-08-01,155.05,31,13.94,s_rebalance_trim
2025-06-02,14559.0,비츠로셀,082920,KR,5.0,1,smic|star|yig,2019-11-02|2023-10-05|2025-05-15,16829.0|25700.0|37550.0,2025-07-01,14257.0,29,-2.66,s_rebalance_exit
2025-06-02,3545.0,애니플러스,310200,KR,5.0,1,kuvic|smic,2025-05-30|2023-09-20,7680.0|6300.0,2025-07-01,4505.0,29,26.32,s_rebalance_exit
2025-06-02,12920.0,제우스,079370,KR,5.0,1,ewha,2024-01-20,70800.0,2025-07-01,12860.0,29,-1.06,s_rebalance_exit
2025-06-02,9187.0,헥토파이낸셜,234340,KR,5.0,1,star,2024-03-11,38580.0,2025-07-01,15968.0,29,72.77,s_rebalance_exit
2025-06-02,4680.0,코리아에프티,123410,KR,5.0,1,kuvic|star,2025-04-10|2024-05-09,8450.0|10070.0,2025-07-01,4740.0,29,0.68,s_rebalance_exit
2025-06-02,10550.0,고려신용정보,049720,KR,5.0,1,smic,2025-05-29,18600.0,2025-07-01,10200.0,29,-3.9,s_rebalance_exit
2025-06-02,30300.0,한화솔루션,009830,KR,5.0,1,ewha|kuvic|smic,2025-05-03|2021-03-13|2024-06-27,91200.0|59700.0|49500.0,2025-07-01,33150.0,29,8.75,s_rebalance_trim
2025-04-01,19200.0,에치에프알,230240,KR,5.0,1,kuvic|smic,2020-04-18|2023-11-21,45900.0|77000.0,2025-05-01,18370.0,30,-4.9,s_rebalance_exit
2025-04-01,29500.0,SAMG엔터,419530,KR,5.0,1,star,2025-03-27,40700.0,2025-05-01,38750.0,30,30.57,s_rebalance_exit
2025-04-01,15210.0,에이디테크놀로지,200710,KR,5.0,1,smic,2023-10-13,75100.0,2025-05-01,14950.0,30,-2.3,s_rebalance_exit
2025-04-01,18700.0,아이패밀리에스씨,114840,KR,5.0,1,star,2024-02-09,46570.0,2025-05-01,20850.0,30,10.83,s_rebalance_exit
2025-04-01,8613.0,헥토파이낸셜,234340,KR,5.0,1,star,2024-03-11,38580.0,2025-05-01,9432.0,30,8.85,s_rebalance_exit
2025-04-01,4960.0,크라우드웍스,355390,KR,5.0,1,star,2024-03-11,64500.0,2025-05-01,10242.0,30,105.25,s_rebalance_exit
2025-02-03,51900.0,피에스케이홀딩스,031980,KR,5.0,1,star,2024-09-11,89300.0,2025-04-01,35650.0,57,-31.72,s_rebalance_exit
2025-02-03,21500.0,에치에프알,230240,KR,5.0,1,kuvic|smic,2020-04-18|2023-11-21,45900.0|77000.0,2025-04-01,19200.0,57,-11.23,s_rebalance_trim
2025-02-03,12591.0,비츠로셀,082920,KR,5.0,1,smic|star|yig,2019-11-02|2023-10-05|2023-11-08,16829.0|25700.0|28000.0,2025-03-03,12086.0,28,-4.59,s_rebalance_exit
2025-02-03,46200.0,펌텍코리아,251970,KR,5.0,1,kuvic|smic|star,2020-04-18|2025-01-16|2023-10-12,20224.0|68500.0|47000.0,2025-03-03,43000.0,28,-7.48,s_rebalance_exit
2025-02-03,28550.0,성광벤드,014620,KR,5.0,1,ewha|star,2022-08-13|2023-11-27,17800.0|35650.0,2025-03-03,27800.0,28,-3.21,s_rebalance_exit
2025-02-03,400000.0,HD현대일렉트릭,267260,KR,5.0,1,ewha|smic,2022-10-07|2023-10-14,44250.0|140100.0,2025-03-03,325500.0,28,-19.11,s_rebalance_exit
2025-02-03,123000.0,리가켐바이오,141080,KR,5.0,1,kuvic|star,2023-07-03|2024-12-06,126800.0|165000.0,2025-03-03,110000.0,28,-11.1,s_rebalance_exit
2025-01-02,86800.0,경동나비엔,009450,KR,5.0,1,kuvic|star,2022-08-03|2024-10-07,80300.0|146700.0,2025-02-03,79600.0,32,-8.84,s_rebalance_exit
2025-01-02,262000.0,파마리서치,214450,KR,5.0,1,ewha|smic|star|voera|yig,2023-02-08|2023-04-07|2024-09-14|2024-09-26|2024-11-11,107000.0|111300.0|245000.0|250000.0|250000.0,2025-02-03,236500.0,32,-10.27,s_rebalance_exit
2025-01-02,32900.0,실리콘투,257720,KR,5.0,1,kuvic|yig,2023-10-12|2024-11-20,17602.0|60000.0,2025-02-03,29950.0,32,-9.51,s_rebalance_exit
2025-01-02,40100.0,브이티,018290,KR,5.0,1,smic|yig,2023-11-02|2024-11-01,22551.0|55700.0,2025-02-03,31300.0,32,-22.41,s_rebalance_exit
2025-01-02,20450.0,지노믹트리,228760,KR,5.0,1,star,2024-07-20,29200.0,2025-02-03,18000.0,32,-12.51,s_rebalance_exit
2025-01-02,17770.0,에치에프알,230240,KR,5.0,1,kuvic|smic,2020-04-18|2023-11-21,45900.0|77000.0,2025-02-03,21500.0,32,20.27,s_rebalance_trim
2025-01-02,23300.0,성광벤드,014620,KR,5.0,1,ewha|star,2022-08-13|2023-11-27,17800.0|35650.0,2025-02-03,28550.0,32,21.8,s_rebalance_trim
2024-12-02,38737.0,DI동일,001530,KR,5.0,1,ewha|smic,2021-04-08|2023-06-01,30700.0,2025-01-02,46858.0,31,20.24,s_rebalance_exit
2024-12-02,16950.0,태광,023160,KR,5.0,1,ewha|smic,2023-05-05|2023-11-25,28840.0|24390.0,2025-01-02,17820.0,31,4.5,s_rebalance_exit
2024-12-02,31780.0,루닛,328130,KR,5.0,1,kuvic|smic,2023-05-19|2023-09-20,27766.23,2025-01-02,30186.0,31,-5.58,s_rebalance_exit
2024-12-02,128.7472,VRT,VRT,US,5.0,1,smic,2023-11-17,61.97,2025-01-02,114.829,31,-11.34,s_rebalance_exit
2024-12-02,24700.0,퓨런티어,370090,KR,5.0,1,kuvic,2023-11-21,79450.0,2025-01-02,26550.0,31,6.85,s_rebalance_exit
2024-12-02,12160.0,에치에프알,230240,KR,5.0,1,kuvic|smic,2020-04-18|2023-11-21,45900.0|77000.0,2025-01-02,17770.0,31,45.26,s_rebalance_trim
2024-12-02,20650.0,성광벤드,014620,KR,5.0,1,ewha|star,2022-08-13|2023-11-27,17800.0|35650.0,2025-01-02,23300.0,31,12.16,s_rebalance_trim
2024-11-01,43450.0,테크윙,089030,KR,5.0,1,ewha|star,2021-04-10|2023-05-08,32100.0|13085.64,2024-12-02,35900.0,31,-17.87,s_rebalance_exit
2024-11-01,85100.0,경동나비엔,009450,KR,5.0,1,kuvic|star,2022-08-03|2024-10-07,80300.0|146700.0,2024-12-02,75400.0,31,-11.93,s_rebalance_exit
2024-11-01,323000.0,HD현대일렉트릭,267260,KR,5.0,1,ewha|smic,2022-10-07|2023-10-14,44250.0|140100.0,2024-12-02,351500.0,31,8.17,s_rebalance_exit
2024-11-01,221500.0,파마리서치,214450,KR,5.0,1,ewha|smic|star|yig,2023-02-08|2023-04-07|2024-09-14|2024-09-26,107000.0|111300.0|245000.0|250000.0,2024-12-02,201500.0,31,-9.57,s_rebalance_exit
2024-11-01,126500.0,리가켐바이오,141080,KR,5.0,1,star,2023-07-03,126800.0,2024-12-02,95500.0,31,-24.96,s_rebalance_exit
2024-11-01,116000.0,SK바이오팜,326030,KR,5.0,1,star,2024-09-26,151000.0,2024-12-02,104500.0,31,-10.45,s_rebalance_exit
2024-11-01,246500.0,LIG디펜스앤에어로스페이스,079550,KR,5.0,1,star,2024-07-04,267000.0,2024-12-02,195300.0,31,-21.25,s_rebalance_exit
2024-09-02,17040.0,GST,083450,KR,5.0,1,yig,2023-09-15,43773.0,2024-11-01,15190.0,60,-11.39,s_rebalance_exit
2024-09-02,96000.0,리가켐바이오,141080,KR,5.0,1,star,2023-07-03,126800.0,2024-11-01,126500.0,60,30.98,s_rebalance_trim
2024-09-02,8700.0,에치에프알,230240,KR,5.0,1,kuvic|smic,2020-04-18|2023-11-21,45900.0|77000.0,2024-10-01,8950.0,29,2.26,s_rebalance_exit
2024-09-02,15950.0,성광벤드,014620,KR,5.0,1,ewha|star,2022-08-13|2023-11-27,17800.0|35650.0,2024-10-01,13800.0,29,-14.0,s_rebalance_exit
2024-09-02,143300.0,유한양행,000100,KR,5.0,1,ewha,2023-03-11,79300.0,2024-10-01,142600.0,29,-1.08,s_rebalance_exit
2024-09-02,10200.0,진시스템,363250,KR,5.0,1,smic,2023-05-05,32800.0,2024-10-01,9200.0,29,-10.34,s_rebalance_exit
2024-09-02,116600.0,SK바이오팜,326030,KR,5.0,1,star,2023-11-20,161500.0,2024-10-01,104000.0,29,-11.34,s_rebalance_exit
2024-08-01,10169.0,비츠로셀,082920,KR,5.0,1,smic|star|yig,2019-11-02|2023-10-05|2023-11-08,16829.0|25700.0|28000.0,2024-09-02,10093.0,32,-1.34,s_rebalance_exit
2024-08-01,48350.0,펌텍코리아,251970,KR,5.0,1,kuvic|smic|star,2020-04-18|2023-08-06|2023-10-12,20224.0|34300.0|47000.0,2024-09-02,36250.0,32,-25.48,s_rebalance_exit
2024-08-01,56500.0,테크윙,089030,KR,5.0,1,ewha|star,2021-04-10|2023-05-08,32100.0|13085.64,2024-09-02,40850.0,32,-28.13,s_rebalance_exit
2024-08-01,325500.0,HD현대일렉트릭,267260,KR,5.0,1,ewha|smic,2022-10-07|2023-10-14,44250.0|140100.0,2024-09-02,307500.0,32,-6.1,s_rebalance_exit
2024-08-01,9410.0,SK디앤디,210980,KR,5.0,1,smic,2023-05-05,38000.0,2024-09-02,8790.0,32,-7.15,s_rebalance_exit
2024-08-01,85600.0,리가켐바이오,141080,KR,5.0,1,star,2023-07-03,126800.0,2024-09-02,96000.0,32,11.48,s_rebalance_trim
2024-07-01,60900.0,데브시스터즈,194480,KR,5.0,1,smic|star,2024-05-03|2024-06-06,87700.0|80500.0,2024-08-01,49000.0,31,-20.02,s_rebalance_exit
2024-07-01,220000.0,엔켐,348370,KR,5.0,1,smic|star,2021-12-04|2023-08-04,174900.0|114000.0,2024-08-01,174500.0,31,-21.16,s_rebalance_exit
2024-07-01,344500.0,효성중공업,298040,KR,5.0,1,kuvic|star,2022-01-04|2023-10-11,103150.0|269000.0,2024-08-01,326500.0,31,-5.79,s_rebalance_exit
2024-07-01,3173.0,글로벌텍스프리,204620,KR,5.0,1,smic|star|yig,2023-04-07|2023-08-10|2024-05-27,3800.0|8370.0|9110.0,2024-08-01,3573.0,31,11.93,s_rebalance_exit
2024-07-01,29900.0,제이앤티씨,204270,KR,5.0,1,star|yig,2023-05-17|2023-10-06,12690.0|18700.0,2024-08-01,22600.0,31,-24.87,s_rebalance_exit
2024-07-01,310000.0,HD현대일렉트릭,267260,KR,5.0,1,ewha|smic,2022-10-07|2023-10-14,44250.0|140100.0,2024-08-01,325500.0,31,4.37,s_rebalance_trim
2024-06-03,24100.0,한양디지텍,078350,KR,5.0,1,smic|star,2023-01-05|2024-04-12,24100.0|47800.0,2024-07-01,23400.0,28,-3.49,s_rebalance_exit
2024-06-03,22301.0,GST,083450,KR,5.0,1,yig,2023-09-15,43773.0,2024-07-01,20650.0,28,-7.96,s_rebalance_exit
2024-06-03,42900.0,테크윙,089030,KR,5.0,1,ewha|star,2021-04-10|2023-05-08,32100.0|13085.64,2024-07-01,62900.0,28,45.74,s_rebalance_trim
2024-06-03,294500.0,HD현대일렉트릭,267260,KR,5.0,1,ewha|smic,2022-10-07|2023-10-14,44250.0|140100.0,2024-07-01,310000.0,28,4.63,s_rebalance_trim
2024-06-03,3495.0,글로벌텍스프리,204620,KR,5.0,1,smic|star|yig,2023-04-07|2023-08-10|2024-05-27,3800.0|8370.0|9110.0,2024-07-01,3173.0,28,-9.76,s_rebalance_trim
2024-04-01,34450.0,테크윙,089030,KR,5.0,1,ewha|star,2021-04-10|2023-05-08,32100.0|13085.64,2024-06-03,42900.0,63,23.78,s_rebalance_trim
2024-04-01,226000.0,엔켐,348370,KR,5.0,1,smic|star,2021-12-04|2023-08-04,174900.0|114000.0,2024-06-03,292000.0,63,28.43,s_rebalance_trim
2024-04-01,179400.0,HD현대일렉트릭,267260,KR,5.0,1,ewha|smic,2022-10-07|2023-10-14,44250.0|140100.0,2024-06-03,294500.0,63,63.17,s_rebalance_trim
2024-04-01,15040.0,에치에프알,230240,KR,5.0,1,kuvic|smic,2020-04-18|2023-11-21,45900.0|77000.0,2024-05-01,15550.0,30,2.77,s_rebalance_exit
2024-04-01,41818.0,이수페타시스,007660,KR,5.0,1,ewha|smic,2022-11-05|2023-03-11,7600.0|15600.0,2024-05-01,38949.0,30,-7.42,s_rebalance_exit
2024-02-01,8877.0,비츠로셀,082920,KR,5.0,1,smic|star|yig,2019-11-02|2023-10-05|2023-11-08,16829.0|25700.0|28000.0,2024-03-01,8589.0,29,-3.82,s_rebalance_exit
2024-02-01,245236.0,포스코퓨처엠,003670,KR,5.0,1,ewha|star,2021-09-28|2023-07-22,192000.0|650000.0,2024-03-01,307273.0,29,24.55,s_rebalance_exit
2024-02-01,10680.0,성광벤드,014620,KR,5.0,1,ewha|star,2022-08-13|2023-11-27,17800.0|35650.0,2024-03-01,11540.0,29,7.41,s_rebalance_exit
2024-02-01,213500.0,에코프로비엠,247540,KR,5.0,1,ewha,2022-08-13,181600.0,2024-03-01,266500.0,29,24.08,s_rebalance_exit
2024-02-01,10138.0,넥스트칩,396270,KR,5.0,1,star,2022-11-01,20450.0,2024-03-01,10524.0,29,3.19,s_rebalance_exit
2024-02-01,143500.0,엘앤에프,066970,KR,5.0,1,ewha|star,2022-11-25|2022-12-22,261600.0|457300.0,2024-03-01,169700.0,29,17.55,s_rebalance_exit
2024-01-02,4720.0,아이씨에이치,368600,KR,5.0,1,smic,2022-10-07,31100.0,2024-02-01,4693.0,30,-1.17,s_rebalance_exit
2024-01-02,13806.0,GST,083450,KR,5.0,1,yig,2023-09-15,43773.0,2024-02-01,17264.0,30,24.3,s_rebalance_exit
2024-01-02,20200.0,엘오티베큠,083310,KR,5.0,1,kuvic,2023-09-20,59800.0,2024-02-01,19470.0,30,-4.19,s_rebalance_exit
2024-01-02,8216.0,비츠로셀,082920,KR,5.0,1,smic|star|yig,2019-11-02|2023-10-05|2023-11-08,16829.0|25700.0|28000.0,2024-02-01,8877.0,30,7.4,s_rebalance_trim
2024-01-02,17500.0,에치에프알,230240,KR,5.0,1,kuvic|smic,2020-04-18|2023-11-21,45900.0|77000.0,2024-02-01,17020.0,30,-3.33,s_rebalance_trim
2023-12-01,309696.0,포스코퓨처엠,003670,KR,5.0,1,ewha|star,2021-09-28|2023-07-22,192000.0|650000.0,2024-01-02,347984.0,32,11.69,s_rebalance_exit
2023-12-01,12560.0,성광벤드,014620,KR,5.0,1,ewha|star,2022-08-13|2023-11-27,17800.0|35650.0,2024-01-02,12160.0,32,-3.76,s_rebalance_exit
2023-12-01,7766.0,SNT에너지,100840,KR,5.0,1,smic|star,2022-12-02|2023-05-24,12884.09|11505.28,2024-01-02,7984.0,32,2.19,s_rebalance_exit
2023-12-01,7918.0,비츠로셀,082920,KR,5.0,1,smic|star|yig,2019-11-02|2023-10-05|2023-11-08,16829.0|25700.0|28000.0,2024-01-02,8216.0,32,3.14,s_rebalance_trim
2023-12-01,176300.0,엘앤에프,066970,KR,5.0,1,ewha|star,2022-11-25|2022-12-22,261600.0|457300.0,2024-01-02,204500.0,32,15.3,s_rebalance_trim
2023-11-01,69700.0,HD현대미포,010620,KR,5.0,1,ewha|star,2021-02-20|2023-07-08,69100.0|111300.0,2023-12-01,81000.0,30,15.52,s_rebalance_exit
2023-11-01,32950.0,HL만도,204320,KR,5.0,1,ewha,2023-05-27,63300.0,2023-12-01,35650.0,30,7.55,s_rebalance_exit
2023-11-01,52300.0,엔켐,348370,KR,5.0,1,smic|star,2021-12-04|2023-08-04,174900.0|114000.0,2023-12-01,64500.0,30,22.59,s_rebalance_exit
2023-11-01,38600.0,두산밥캣,241560,KR,5.0,1,ewha|star,2022-03-12|2023-07-22,51300.0|96100.0,2023-12-01,45000.0,30,15.88,s_rebalance_exit
2023-11-01,3713.0,아이씨에이치,368600,KR,5.0,1,smic,2022-10-07,31100.0,2023-12-01,4981.0,30,33.35,s_rebalance_exit
2023-11-01,10273.0,GST,083450,KR,5.0,1,yig,2023-09-15,43773.0,2023-12-01,11876.0,30,14.91,s_rebalance_exit
2023-11-01,233120.0,포스코퓨처엠,003670,KR,5.0,1,ewha|star,2021-09-28|2023-07-22,192000.0|650000.0,2023-12-01,309696.0,30,32.05,s_rebalance_trim
2023-09-01,107100.0,LS,006260,KR,5.0,1,smic,2022-06-03,163000.0,2023-11-01,78300.0,61,-27.33,s_rebalance_exit
2023-09-01,63900.0,씨에스윈드,112610,KR,5.0,1,ewha|kuvic|star|voera|yig,2023-05-27|2021-05-14|2022-05-18|2022-07-21|2022-11-24,103200.0|90900.0|79200.0|66210.0|113000.0,2023-10-02,54500.0,31,-15.22,s_rebalance_exit
2023-09-01,8030.0,덕산하이메탈,077360,KR,5.0,1,star,2022-03-16,21800.0,2023-10-02,7000.0,31,-13.35,s_rebalance_exit
2023-09-01,26384.0,인터로조,119610,KR,5.0,1,ewha|smic|voera,2022-04-09|2023-02-11|2023-04-05,45500.0|40400.0|42550.0,2023-10-02,26313.0,31,-0.87,s_rebalance_exit
2023-09-01,13770.0,제이시스메디칼,287410,KR,5.0,1,ewha|smic|yig,2022-04-09|2022-11-09|2023-06-01,12250.0|15100.0|15420.0,2023-10-02,12030.0,31,-13.16,s_rebalance_exit
2023-09-01,33064.0,이수페타시스,007660,KR,5.0,1,ewha|smic,2022-11-05|2023-03-11,7600.0|15600.0,2023-10-02,27133.0,31,-18.43,s_rebalance_exit
2023-09-01,10530.0,HD현대인프라코어,042670,KR,5.0,1,ewha|star,2023-05-24|2023-05-27,14900.0|15700.0,2023-10-02,10600.0,31,0.06,s_rebalance_exit
2023-08-01,101000.0,ISC,095340,KR,5.0,1,star|voera,2021-11-17|2023-05-22,51000.0|55000.0,2023-09-01,99400.0,31,-2.17,s_rebalance_exit
